,cat1,cat2,name,資料範圍,繪製者（學號_姓名）,href,dep,date,type,複分類
FALSE,健康、醫療與照顧,過度醫療化,剖腹產率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=aDbtJM7f8SVj%24lcAeTEZhg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2022-01-27,統計表檢視,年齡別，年度別，縣市別，本國籍，非本國籍
FALSE,健康、醫療與照顧,友善醫療與照顧環境,母嬰親善醫院家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=uMtCS7CUyrYUl4jDSFOQVA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2022-01-27,統計表檢視,縣市別，年度別
FALSE,健康、醫療與照顧,生育健康,歷年醫師、助產師(士)接生率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=UNgbUqD746EaB%24cBxzuqGw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2022-02-07,統計表檢視,年度別
FALSE,健康、醫療與照顧,生育健康,避孕實行率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=0qM%24x7NwwgO%24GgXQae7TwA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，族群別(原住民)
FALSE,健康、醫療與照顧,生育健康,避孕方法使用率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EncPAucRcZsm6MLYqe2Jkw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，族群別(原住民)，避孕方法
FALSE,健康、醫療與照顧,疾病防治,國人接受健康檢查情形,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=IokSYwX3SUOfMF33ctQcKg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，縣市別
TRUE,健康、醫療與照顧,健康促進,國人自覺健康狀況,民91~106年,b10106052 鄭恩澤,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=pN0RxfoyzTWpiNJrvHVWvA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，性別
FALSE,健康、醫療與照顧,健康危害行為,18歲以上人口嚼檳榔比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=CGWRKXdywYptSGdc84miqw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，縣市別，性別
FALSE,健康、醫療與照顧,健康危害行為,18歲以上人口喝酒比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=GW1JgaxFwb22%24EJmHuebGg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2021-01-05,統計表檢視,年齡別，年度別，縣市別，性別
FALSE,健康、醫療與照顧,弱勢族群照顧,在學青少年避孕實行率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=1DxlZdiBpt%246t2KA8XFigA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部國民健康署,2022-03-01,統計表檢視,性別，高中職，年度別
FALSE,健康、醫療與照顧,老人照顧,老人福利機構床位數之供需落差 *,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=X3pWT%24AgN1wWUGDkYrjS!g%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2021-12-13,統計表檢視,年度別，縣市別
FALSE,健康、醫療與照顧,人口,人口推估,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=S76QK4jz899u7Khj0vJqDA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,國家發展委員會,2021-12-13,統計表檢視,年齡別，年度別，性別
TRUE,就業、經濟與福利,經濟資源,可支配所得按戶數五等分位經濟戶長性別比率 *,,r12342024 蔡欣佁,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=JcsinF!5n2zsffdEgd7XnQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-01-18,互動式查詢,五等分，性別，年度別
FALSE,就業、經濟與福利,生活及就學協助,大專校院學雜費減免人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=PPcVUdtJ7ZQ4!IIHYD1bCg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-05-02,互動式查詢,年度別，性別，設立別
FALSE,就業、經濟與福利,生活及就學協助,特殊境遇家庭高中職子女學雜費減免人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Pw%24Iu6CjE%24rGmws!d4sKew%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,教育部,2022-05-02,互動式查詢,年度別，性別，學制別
FALSE,就業、經濟與福利,勞動,產業及社福移工人數,2013-2023,R11342007 饒辰書,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=S2fh9YSaNs4RmUnkivB51A%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年齡別，年度別，國籍別，性別，縣市別，行業別，開放項目別
FALSE,就業、經濟與福利,就業協助,二度就業婦女求職推介協助人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=dP8J!eQHE4RZKAzAScX!WQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年度別，就業項目別，特定對象別
FALSE,就業、經濟與福利,就業協助,公立職訓機構自辦訓練結訓人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Kw2F6c5lYCEUZ4xc4rwrBA%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年度別，性別，身分別，職前進修別，訓練機構別
FALSE,就業、經濟與福利,就業協助,就業服務之求職、求才及推介就業人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=SZNI7RD3tPv2VTbKE3OFgw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年度別，性別，職業別，就業項目別，就服業務地區別
FALSE,就業、經濟與福利,身心障礙者權益,義務機關(構)實際進用身心障礙員工人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xcZSkA8nlm71Z!V10bgs6g%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年齡別，年度別，縣市別，性別，原住民身分
FALSE,就業、經濟與福利,身心障礙者權益,原住民、身心障礙者就業服務之有效求職推介就業人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=lpC!B0pQIfyW2Qj2JlxcdQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,勞動部,2022-04-07,互動式查詢,年度別，性別，特定對象別
FALSE,就業、經濟與福利,社會保險,勞保老年給付核付人數及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=%24qv37EaxStFCx97F2dOWeQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2021-07-08,互動式查詢,年度別，性別，年齡組，給付類型
FALSE,就業、經濟與福利,社會保險,勞工保險被保險人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=MHESgZlh22ab6xcSL73QKQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2021-07-08,互動式查詢,年度別，年齡別，性別
FALSE,就業、經濟與福利,社會保險,國民年金被保險人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Mm4ACreYMwEr7cuT6no39g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2021-07-08,互動式查詢,年度別，年齡組，身分別，性別
FALSE,就業、經濟與福利,生活及就學協助,老農福利津貼核付人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=u0wlG%24657CPFb6dQxfgPZQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2021-07-08,互動式查詢,年度別，性別，縣市別，年齡組
FALSE,就業、經濟與福利,社會保險,國民年金核付人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Lu3CUwgfTRCBdF5nRepQ!g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-18,互動式查詢,年度別，年齡組，性別，給付類型
FALSE,就業、經濟與福利,社會保險,勞工退休金本人請領一次退休金核發件數及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Jhjx!TrtlLLE2L0U414pGA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-18,互動式查詢,年度別，性別，年齡組，給付類型
FALSE,就業、經濟與福利,社會保險,勞保遺屬年金給付核付人數及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qwByxcCg4YwtxaKbiEjP6A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-18,互動式查詢,年度別，性別，年齡組，給付類型
FALSE,就業、經濟與福利,社會保險,就業保險失業給付件數及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=quyonVcAaBYvIxptq%24N3iQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-18,互動式查詢,年度別，性別，年齡組，給付類型
FALSE,就業、經濟與福利,老人照顧,國民年金被保險人領取老年年金給付、老年基本保證年金及原住民給付人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=mnMYs0xMoYSICLX!tviIEg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-19,互動式查詢,年度別，年齡組，性別，給付類型
FALSE,就業、經濟與福利,兒童照顧,就業保險被保險人領取育嬰留職停薪津貼件數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=idHeu!d0jXcJTF8w!Wibvw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,勞工保險局,2022-01-18,互動式查詢,年度別，行業別，性別，年齡別，縣市別，給付類型
FALSE,就業、經濟與福利,人力資源,社會工作人員專職人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=AWUNf1023B1vACKQJxIJmQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，性別，縣市別，公私立
FALSE,就業、經濟與福利,福利服務,婦女福利中心家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=hFpNcsJRja1AI4hqHbQt2w%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，公私立
FALSE,就業、經濟與福利,生活及就學協助,低收入戶就學生活補助人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qcTGkHkXATVklkHsyGEcQg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別
FALSE,就業、經濟與福利,生活及就學協助,低收入戶生活扶助人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=wsVVVH3jleS1IDvcXJGeCw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，家庭生活扶助別
FALSE,就業、經濟與福利,就業協助,低收入戶以工代賑人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=wHDPW6h2bxPUlqKhiIXYog%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，性別，縣市別
FALSE,就業、經濟與福利,福利,低收入戶,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=X1MJcS7U!OmG1Y6mZkFTOg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別，低收入戶別
FALSE,就業、經濟與福利,福利,中低收入戶,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Yx6uRrqsPLfbx2wW1nP37A%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，年齡別，縣市別，性別
TRUE,就業、經濟與福利,福利,遊民人口,2011-2022,r11630009 周思竹,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=zuy!yTV8QLmnR0Atnpl!Sw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,性別，年度別，縣市別，遊民處理情形別
FALSE,就業、經濟與福利,弱勢族群照顧,申請特殊境遇家庭戶數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=mUqp41Pv6PSTwq08AAm!Mw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，性別
FALSE,就業、經濟與福利,弱勢族群照顧,特殊境遇家庭扶助服務受益人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=g7hl2oJ4cKuq1X5VxpvbvQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年度別，縣市別，特殊境遇家庭扶助服務類別，性別，國籍別
FALSE,就業、經濟與福利,老人照顧,中低收入老人特別照顧津貼受照顧人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=uTYIj050M1d82NiAtEzfLg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-01-18,互動式查詢,年齡別，年度別，縣市別，性別
FALSE,就業、經濟與福利,身心障礙者權益,身心障礙者生活補助費補助人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=3l5BcE7BrWo0FjZgfmONow%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-07,互動式查詢,年度別，縣市別，性別，收入戶別
FALSE,就業、經濟與福利,身心障礙者權益,身心障礙者日間照顧及住宿式照顧費用補助人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=e6nm3GT2Ge%24LcjIQ9goqUw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,衛生福利部,2022-03-08,互動式查詢,年度別，縣市別，身心障礙對象別，托育養護別
FALSE,就業、經濟與福利,兒童照顧,托育費用補助受益人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=Z!G%24aVWjKil7RqRnuUR9Bg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,衛生福利部社會及家庭署,2021-12-13,互動式查詢,年度別，性別
FALSE,就業、經濟與福利,勞動,就業人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=rR0!ixvOwHqfBMhsd0C!zw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-05-02,互動式查詢,年齡別，教育程度別，年度別，職業別，行業別，性別
TRUE,就業、經濟與福利,勞動,失業人數,2011-2023,R12342014_紀泰永,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=vQx1KMu4pWhDEbwRpdVVzw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-05-02,互動式查詢,年齡別，教育程度別，年度別，失業原因別，性別
FALSE,就業、經濟與福利,勞動,勞動力參與率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=IzsJXFKayOAtSY6c5syyzw%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,年齡別，教育程度別，年度別，性別
TRUE,就業、經濟與福利,勞動,失業率,2011-2023,R12342014_紀泰永,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=AhzJZ08XyF6BC7Zyd8xKXg%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,年齡別，教育程度別，年度別，性別
FALSE,就業、經濟與福利,勞動,勞動力人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=yFNcGlMCFdG0nfsWPM7gSA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,年齡別，教育程度別，年度別，性別
TRUE,就業、經濟與福利,勞動,就業率,2013-2023,40902048E_李侑澤,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=nLy5O%24fHw9e5Dv9GxcBKqQ%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,年齡別，教育程度別，年度別，性別
FALSE,就業、經濟與福利,勞動,從業身分人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=qC3nVLSrt!gN1X7vwtVc1g%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-04-07,互動式查詢,年度別，性別，從業身分別
FALSE,就業、經濟與福利,勞動,就業者主要工作之每週工作時數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=xgXRgDep3UDpl1A5DHRG8g%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,年度別，性別，年齡別，工作時數
FALSE,就業、經濟與福利,勞動,受僱員工人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=NfgQsyarItE0a7HyJ6A5LA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,行政院主計總處,2022-04-07,互動式查詢,性別，行業別，年度別
TRUE,就業、經濟與福利,經濟資源,每人每月經常性薪資,1980-2023/2011-2023,R12342013_林佳玟/R12342014_紀泰永,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=1rGtpQP2oT1uZ!FUt9dGyg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-04-07,互動式查詢,行業別，性別，年度別
TRUE,就業、經濟與福利,經濟資源,每人每月總薪資,2019-2023,R12342022_李昀霈,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=EnX1YE72epG4d2GGeq35QQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-04-07,互動式查詢,年度別，行業別，性別
FALSE,就業、經濟與福利,勞動,單位產出勞動成本指數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=v4Rx2vOoYCFCC3XbLfN5Ag%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-04-07,互動式查詢,年度別，行業別
FALSE,就業、經濟與福利,勞動,勞動生產力指數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=2iYDMFM0KRukRMtXpZ73IQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-04-07,互動式查詢,年度別，行業別
TRUE,就業、經濟與福利,勞動,部分時間工作人數,2013-2023,R12342014_紀泰永,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=tRqxMs721r1FulN2qFthfg%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-06-02,互動式查詢,教育程度別，年度別，性別
TRUE,就業、經濟與福利,勞動,非典型就業人數,2013-2023,R12342014_紀泰永,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=AUQqPgx19cTcy2IdSFi1ZQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-06-02,互動式查詢,教育程度別，年度別，性別
FALSE,就業、經濟與福利,經濟資源,可支配所得按戶數五等分位經濟戶長性別比率,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=JcsinF!5n2zsffdEgd7XnQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,行政院主計總處,2022-01-18,互動式查詢,五等分，性別，年度別
FALSE,就業、經濟與福利,生活及就學協助,接受住宅補貼戶次及金額,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=r%24yHwdhGYxRSlmzygyVUKQ%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,內政部營建署,2022-05-02,統計表檢視,年度別，性別，縣市別，補貼項目
FALSE,就業、經濟與福利,兒童照顧,公教人員保險被保險人領取育嬰留職停薪津貼人數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=G4ZO9fr6kwO3lnGUzKpinA%40%40&d=m9ww9odNZAz2Rc5Ooj%24wIQ%40%40,臺灣銀行,2022-06-02,統計表檢視,年度別，性別
FALSE,就業、經濟與福利,經濟資源,營運中工廠家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=!N3pgah2Yml!tS!t9ejYpw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部,2022-03-08,統計表檢視,年度別，行業別，負責人性別，四大行業
FALSE,就業、經濟與福利,經濟資源,公司登記家數,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=2PDL6IeySLCwYCFMLktM5g%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部,2022-03-08,統計表檢視,縣市別，負責人性別，年度別
FALSE,就業、經濟與福利,創業及貸款協助,青年創業貸款性別統計,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=y%24Y9258dU59GrN2vb76Uaw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部中小企業處,2022-03-08,統計表檢視,年度別，承保人性別，貸款名稱
FALSE,就業、經濟與福利,創業及貸款協助,婦女創業飛雁計畫輔導人次,,,https://www.gender.ey.gov.tw/gecdb/Stat_Statistics_DetailData.aspx?sn=urr5fEKckPqdaQjZ1Wc7mw%40%40&d=194q2o4!otzoYO!8OAMYew%40%40,經濟部中小企業處,2021-08-05,統計表檢視,年度別，性別，輔導類別
